epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,3925.99,0.34393,0.63743,0.28894,0.91874,0.99243,0.9389,0.96385,0.92918,0.99375,0.94015,0.95955,0.87676,0.27662,0.66628,0.24606,0.87416,0.009043,0.009043,0.009043
31,4061.31,0.3399,0.61644,0.2786,0.91486,0.98573,0.94744,0.96273,0.92797,0.98573,0.94744,0.96191,0.88612,0.27489,0.65205,0.24905,0.88553,0.00901,0.00901,0.00901
32,4191.25,0.33533,0.62381,0.28054,0.91484,0.99082,0.94219,0.96315,0.93164,0.99345,0.94496,0.96335,0.88544,0.26893,0.64065,0.2345,0.8752,0.008977,0.008977,0.008977
33,4329.91,0.33488,0.613,0.28242,0.91109,0.99087,0.947,0.96245,0.92852,0.98956,0.94575,0.96208,0.8864,0.26768,0.64606,0.23763,0.87434,0.008944,0.008944,0.008944
34,4470.16,0.3349,0.6234,0.2799,0.9119,0.98957,0.94626,0.96334,0.92936,0.98826,0.94501,0.96137,0.88646,0.27477,0.64601,0.24282,0.87648,0.008911,0.008911,0.008911
35,4603.15,0.32882,0.60261,0.274,0.91081,0.99213,0.94279,0.96465,0.93514,0.9895,0.94029,0.96107,0.89461,0.26134,0.64564,0.24145,0.87015,0.008878,0.008878,0.008878
36,4729.06,0.33405,0.61393,0.27867,0.9127,0.99245,0.9389,0.96327,0.93192,0.99113,0.93766,0.96106,0.88572,0.25878,0.63949,0.2423,0.86995,0.008845,0.008845,0.008845
37,4858.34,0.32269,0.60698,0.27189,0.90679,0.99037,0.94638,0.96491,0.93362,0.98956,0.94588,0.96407,0.88865,0.25739,0.64696,0.22668,0.86686,0.008812,0.008812,0.008812
38,4980.65,0.32423,0.60952,0.27013,0.9073,0.99002,0.94763,0.9649,0.93334,0.99027,0.94514,0.96119,0.88907,0.25437,0.62687,0.22339,0.86617,0.008779,0.008779,0.008779
39,5102.97,0.32046,0.61121,0.26958,0.90574,0.99214,0.94463,0.96516,0.93718,0.99083,0.94338,0.96216,0.8962,0.25092,0.62923,0.22431,0.86326,0.008746,0.008746,0.008746
40,5226.51,0.32364,0.62061,0.27116,0.9115,0.98831,0.94844,0.96287,0.93456,0.98831,0.94844,0.96287,0.89162,0.25105,0.62199,0.22515,0.8677,0.008713,0.008713,0.008713
41,5350.62,0.3195,0.60141,0.26651,0.90658,0.99239,0.94514,0.96639,0.93308,0.99268,0.94015,0.96098,0.89028,0.25228,0.61952,0.22499,0.86813,0.00868,0.00868,0.00868
42,5475.01,0.31795,0.60215,0.25972,0.90579,0.99475,0.94469,0.96619,0.93629,0.99212,0.94219,0.9626,0.89562,0.25217,0.61789,0.2222,0.8637,0.008647,0.008647,0.008647
43,5606.2,0.31741,0.61041,0.26437,0.90479,0.98773,0.94638,0.9643,0.93591,0.98639,0.94514,0.96178,0.89248,0.24352,0.60897,0.22276,0.86263,0.008614,0.008614,0.008614
44,5735.22,0.31392,0.59685,0.25985,0.90262,0.99346,0.94715,0.96476,0.93337,0.99346,0.94715,0.96638,0.893,0.24866,0.61145,0.22077,0.86743,0.008581,0.008581,0.008581
45,5865.76,0.31846,0.60741,0.26684,0.90896,0.99269,0.9389,0.96003,0.9299,0.99038,0.9414,0.96034,0.8886,0.255,0.62389,0.23233,0.86881,0.008548,0.008548,0.008548
46,5994.5,0.31756,0.60603,0.26288,0.90437,0.99085,0.94888,0.96217,0.9345,0.98955,0.94763,0.96059,0.89403,0.25369,0.61611,0.22868,0.87219,0.008515,0.008515,0.008515
47,6124.62,0.31473,0.59882,0.261,0.90399,0.99472,0.93943,0.96448,0.93517,0.9934,0.93818,0.96249,0.89371,0.24673,0.60704,0.22977,0.86687,0.008482,0.008482,0.008482
48,6253.66,0.31547,0.6032,0.269,0.90312,0.98871,0.94888,0.96467,0.9349,0.98958,0.94749,0.96193,0.89143,0.24861,0.61118,0.22922,0.86676,0.008449,0.008449,0.008449
49,6388.82,0.30902,0.59082,0.25953,0.89996,0.99342,0.94061,0.96476,0.93498,0.99211,0.94054,0.96247,0.89157,0.24583,0.62005,0.2245,0.86559,0.008416,0.008416,0.008416
50,6519.62,0.31249,0.58945,0.2603,0.90148,0.99454,0.94763,0.96241,0.93677,0.99454,0.94763,0.96271,0.89696,0.24358,0.60039,0.22279,0.86361,0.008383,0.008383,0.008383
51,6655.18,0.30679,0.5938,0.25802,0.90115,0.9933,0.94763,0.96661,0.94021,0.9933,0.94763,0.96727,0.89935,0.23645,0.61339,0.20758,0.85708,0.00835,0.00835,0.00835
52,6784.29,0.3079,0.59569,0.25919,0.90134,0.99065,0.94389,0.96475,0.9366,0.98934,0.94264,0.96355,0.89479,0.24088,0.59942,0.21815,0.85996,0.008317,0.008317,0.008317
53,6915.5,0.30676,0.58946,0.25876,0.90328,0.99681,0.94638,0.96327,0.93703,0.9955,0.94514,0.96374,0.89546,0.24092,0.61547,0.21181,0.85949,0.008284,0.008284,0.008284
54,7042.96,0.30797,0.59821,0.26006,0.90129,0.9947,0.95012,0.96564,0.9361,0.9947,0.95012,0.96591,0.89671,0.23174,0.60686,0.20928,0.85562,0.008251,0.008251,0.008251
55,7170.87,0.30461,0.58772,0.2533,0.89935,0.98774,0.94888,0.96806,0.93888,0.98774,0.94888,0.96682,0.89764,0.23361,0.59999,0.21028,0.85464,0.008218,0.008218,0.008218
56,7302,0.29841,0.56338,0.24938,0.89734,0.99331,0.94763,0.96655,0.93863,0.99199,0.94638,0.96494,0.89792,0.23705,0.60566,0.21863,0.86094,0.008185,0.008185,0.008185
