epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,1200.92,0.92328,1.17414,0.90986,1.25757,0.56719,0.7975,0.63224,0.43749,0.5716,0.80251,0.63937,0.41061,1.09298,1.28303,1.06847,1.55582,0.0085645,0.0085645,0.0085645
31,1240.33,0.90797,1.16002,0.89453,1.24651,0.5251,0.82196,0.56658,0.40228,0.53035,0.81949,0.57317,0.38081,1.08572,1.26577,1.09577,1.54354,0.008515,0.008515,0.008515
32,1279.69,0.90578,1.16298,0.88551,1.23986,0.55002,0.8395,0.58506,0.41394,0.55411,0.8408,0.59019,0.3903,1.099,1.26411,1.08146,1.53378,0.0084655,0.0084655,0.0084655
33,1318.72,0.90113,1.15483,0.87946,1.23489,0.55432,0.81039,0.59841,0.41878,0.55535,0.81582,0.60301,0.39572,1.11043,1.29398,1.06584,1.55908,0.008416,0.008416,0.008416
34,1358.63,0.89392,1.1493,0.86744,1.22466,0.54231,0.78439,0.61249,0.42864,0.54887,0.78599,0.61884,0.40711,1.10399,1.27929,1.07135,1.53354,0.0083665,0.0083665,0.0083665
35,1397.73,0.88784,1.14248,0.86714,1.22482,0.56405,0.80264,0.6209,0.43017,0.56516,0.80283,0.62272,0.40579,1.10082,1.27002,1.05145,1.54707,0.008317,0.008317,0.008317
36,1436.67,0.87731,1.13507,0.85048,1.21275,0.55837,0.8195,0.57314,0.41125,0.56343,0.82513,0.58251,0.38574,1.08978,1.27021,1.11062,1.52835,0.0082675,0.0082675,0.0082675
37,1475.52,0.87689,1.12874,0.84214,1.21172,0.55931,0.7962,0.60214,0.4308,0.56281,0.79828,0.61262,0.40683,1.06764,1.26628,1.05201,1.51267,0.008218,0.008218,0.008218
38,1516.19,0.86609,1.12455,0.83372,1.20593,0.575,0.78646,0.62843,0.44585,0.57637,0.79254,0.63513,0.41802,1.07242,1.25491,1.05551,1.51375,0.0081685,0.0081685,0.0081685
39,1555.44,0.86553,1.12403,0.82782,1.2008,0.5687,0.79001,0.62129,0.43895,0.57179,0.79642,0.62853,0.41117,1.07894,1.2711,1.04584,1.51733,0.008119,0.008119,0.008119
40,1595.96,0.8588,1.11794,0.819,1.19767,0.57429,0.76686,0.64214,0.45359,0.57397,0.7671,0.64365,0.42413,1.06891,1.25092,1.05582,1.501,0.0080695,0.0080695,0.0080695
41,1635.19,0.85435,1.11223,0.81565,1.19458,0.54775,0.78396,0.60699,0.43127,0.54983,0.78608,0.61478,0.40605,1.07878,1.27115,1.07184,1.51913,0.00802,0.00802,0.00802
42,1675.23,0.84338,1.09497,0.8053,1.18595,0.56516,0.80309,0.59814,0.43271,0.56826,0.80592,0.60499,0.4038,1.05458,1.22614,1.05734,1.49575,0.0079705,0.0079705,0.0079705
43,1714.92,0.84796,1.10449,0.79831,1.18261,0.54796,0.7834,0.58069,0.42118,0.55109,0.78849,0.58851,0.39538,1.05367,1.23011,1.08798,1.48262,0.007921,0.007921,0.007921
44,1754.88,0.83944,1.0969,0.78816,1.17958,0.55445,0.77016,0.57304,0.41603,0.56004,0.77645,0.5838,0.39143,1.05024,1.24831,1.10306,1.49855,0.0078715,0.0078715,0.0078715
45,1794.66,0.83482,1.09495,0.78115,1.17454,0.55893,0.76922,0.60859,0.43766,0.56226,0.77286,0.61596,0.41211,1.05531,1.24017,1.04519,1.49435,0.007822,0.007822,0.007822
46,1834.29,0.83118,1.09248,0.77946,1.17077,0.55896,0.75113,0.60016,0.43231,0.56415,0.75018,0.60977,0.4071,1.06447,1.25011,1.07612,1.49042,0.0077725,0.0077725,0.0077725
47,1874.32,0.8285,1.08584,0.77138,1.16939,0.559,0.72185,0.59749,0.42658,0.55625,0.72711,0.6039,0.40161,1.05331,1.25187,1.082,1.49142,0.007723,0.007723,0.007723
48,1914.19,0.82327,1.08073,0.76577,1.16129,0.58114,0.78461,0.6227,0.4458,0.58377,0.78468,0.63017,0.41775,1.05256,1.22168,1.02014,1.47277,0.0076735,0.0076735,0.0076735
49,1954.01,0.82076,1.07554,0.75742,1.16108,0.58442,0.78,0.62612,0.45106,0.58819,0.78436,0.63387,0.42139,1.04447,1.23667,1.0396,1.47618,0.007624,0.007624,0.007624
50,1994.04,0.81439,1.07192,0.75857,1.15731,0.57554,0.78676,0.60662,0.43888,0.57806,0.79045,0.61419,0.41371,1.04709,1.21369,1.05867,1.46813,0.0075745,0.0075745,0.0075745
51,2033.69,0.80882,1.06901,0.74133,1.15171,0.58877,0.76396,0.61377,0.44075,0.59279,0.76859,0.62197,0.41398,1.05102,1.22849,1.04783,1.48622,0.007525,0.007525,0.007525
52,2074.6,0.81162,1.07256,0.74406,1.15142,0.59432,0.76258,0.61201,0.44353,0.59791,0.76647,0.62199,0.41712,1.03933,1.22138,1.03647,1.47298,0.0074755,0.0074755,0.0074755
53,2113.77,0.80085,1.05543,0.72989,1.1446,0.61087,0.7595,0.64059,0.46114,0.61499,0.76154,0.64803,0.43194,1.03534,1.2007,1.03614,1.47313,0.007426,0.007426,0.007426
54,2154.2,0.79468,1.05823,0.72587,1.14122,0.57549,0.73989,0.61168,0.44299,0.579,0.74245,0.61735,0.41536,1.04056,1.24409,1.08462,1.49965,0.0073765,0.0073765,0.0073765
55,2193.24,0.79425,1.05219,0.72348,1.14123,0.56451,0.782,0.59604,0.4316,0.56881,0.78504,0.60589,0.40728,1.05139,1.22817,1.06888,1.48402,0.007327,0.007327,0.007327
56,2232.93,0.79196,1.04436,0.71608,1.13644,0.58263,0.77982,0.61391,0.44415,0.58557,0.78415,0.62292,0.41763,1.03409,1.21516,1.04632,1.47996,0.0072775,0.0072775,0.0072775
57,2272.21,0.78752,1.05188,0.71361,1.13755,0.58956,0.78127,0.62137,0.44993,0.5929,0.78297,0.63136,0.42201,1.02719,1.21424,1.02615,1.46324,0.007228,0.007228,0.007228
58,2313.5,0.78246,1.04424,0.70659,1.12889,0.58986,0.74919,0.62555,0.44924,0.59014,0.74894,0.6311,0.41968,1.04854,1.25507,1.05129,1.48393,0.0071785,0.0071785,0.0071785
59,2353.72,0.7808,1.03506,0.70116,1.1252,0.58832,0.75458,0.61434,0.44668,0.59213,0.75891,0.62485,0.41921,1.02532,1.20571,1.05032,1.46702,0.007129,0.007129,0.007129
60,2393.55,0.78033,1.0333,0.70068,1.1232,0.58519,0.77135,0.61864,0.44912,0.5897,0.77779,0.62909,0.42017,1.04411,1.22429,1.05685,1.47767,0.0070795,0.0070795,0.0070795
61,2433.63,0.77106,1.03347,0.69246,1.12218,0.58084,0.75178,0.60492,0.43993,0.58269,0.75573,0.61262,0.41294,1.03354,1.21163,1.06203,1.47156,0.00703,0.00703,0.00703
62,2473.95,0.76719,1.03073,0.68968,1.11542,0.5745,0.76353,0.62083,0.45154,0.5795,0.76918,0.63123,0.42431,1.03332,1.22753,1.06547,1.4838,0.0069805,0.0069805,0.0069805
63,2513.25,0.76917,1.02161,0.68708,1.12,0.58674,0.7715,0.61999,0.4513,0.58908,0.78667,0.62997,0.42264,1.02619,1.20474,1.03874,1.46602,0.006931,0.006931,0.006931
64,2552.98,0.76735,1.0277,0.68617,1.11629,0.57875,0.75674,0.60546,0.44351,0.57942,0.76102,0.61445,0.41555,1.03358,1.21779,1.06579,1.47162,0.0068815,0.0068815,0.0068815
65,2593.84,0.76284,1.0196,0.6792,1.11279,0.57455,0.76773,0.60477,0.44502,0.57768,0.77155,0.61339,0.41648,1.01628,1.21225,1.07238,1.46784,0.006832,0.006832,0.006832
66,2633.87,0.76703,1.02158,0.68376,1.11709,0.57495,0.75867,0.59707,0.43806,0.5801,0.76456,0.60911,0.41058,1.02735,1.20804,1.07302,1.47186,0.0067825,0.0067825,0.0067825
67,2673.46,0.75382,1.01742,0.67023,1.1061,0.58161,0.75512,0.61027,0.44841,0.58572,0.75959,0.62111,0.41834,1.02247,1.20217,1.07726,1.47061,0.006733,0.006733,0.006733
68,2714.31,0.75788,1.01628,0.66601,1.11013,0.58778,0.77273,0.62883,0.46019,0.59184,0.77807,0.63782,0.42954,1.01263,1.19849,1.02584,1.45146,0.0066835,0.0066835,0.0066835
69,2753.35,0.74925,1.01456,0.66586,1.10433,0.59238,0.77752,0.62584,0.45597,0.59633,0.78189,0.6361,0.42512,1.02089,1.20106,1.03325,1.4689,0.006634,0.006634,0.006634
70,2794.05,0.74841,1.01068,0.66256,1.10419,0.56562,0.77722,0.60629,0.44404,0.57186,0.78063,0.61664,0.41613,1.01604,1.22115,1.07349,1.47265,0.0065845,0.0065845,0.0065845
71,2833.09,0.74406,1.0057,0.65489,1.09822,0.58147,0.76162,0.61204,0.44981,0.58476,0.76662,0.62132,0.42086,1.01066,1.18567,1.04659,1.45665,0.006535,0.006535,0.006535
72,2873.12,0.74414,1.00712,0.65606,1.09734,0.57827,0.78627,0.6189,0.4537,0.58213,0.79004,0.62685,0.42415,1.01044,1.1965,1.03499,1.45921,0.0064855,0.0064855,0.0064855
73,2912.1,0.73926,1.00159,0.65043,1.09743,0.5805,0.76708,0.61453,0.45127,0.57663,0.79406,0.62393,0.42173,1.01587,1.20726,1.05069,1.46612,0.006436,0.006436,0.006436
74,2951.69,0.74036,0.99872,0.65065,1.0997,0.58813,0.75329,0.61302,0.45046,0.59333,0.75938,0.62229,0.4197,1.014,1.19406,1.04098,1.45324,0.0063865,0.0063865,0.0063865
75,2990.75,0.74162,0.99939,0.64769,1.09489,0.56767,0.77591,0.60716,0.44677,0.57271,0.78325,0.61687,0.41657,1.01029,1.18801,1.05287,1.44645,0.006337,0.006337,0.006337
76,3030.69,0.72539,0.98776,0.6371,1.08598,0.58958,0.72842,0.60517,0.44462,0.58942,0.74035,0.61327,0.41673,1.01573,1.19938,1.05755,1.46151,0.0062875,0.0062875,0.0062875
77,3070.77,0.73341,0.99445,0.64372,1.09121,0.59055,0.75828,0.61437,0.45197,0.59423,0.76477,0.62555,0.42283,1.00775,1.19433,1.03362,1.45287,0.006238,0.006238,0.006238
78,3110.41,0.72691,0.99009,0.6336,1.08553,0.58443,0.7588,0.609,0.44791,0.58911,0.76456,0.62001,0.4193,1.00682,1.18783,1.04415,1.44873,0.0061885,0.0061885,0.0061885
79,3149.85,0.72755,0.99111,0.63675,1.0842,0.58124,0.76993,0.6178,0.45497,0.58703,0.77356,0.6283,0.42583,1.00526,1.20771,1.05381,1.45205,0.006139,0.006139,0.006139
80,3189.25,0.72396,0.98555,0.63205,1.0847,0.57849,0.76527,0.61246,0.45096,0.58178,0.77191,0.62084,0.42148,1.01027,1.18957,1.05679,1.44927,0.0060895,0.0060895,0.0060895
81,3228.83,0.72217,0.98121,0.62257,1.08018,0.58615,0.76924,0.62209,0.45501,0.58677,0.77879,0.62922,0.42567,1.00882,1.19788,1.03993,1.45076,0.00604,0.00604,0.00604
82,3269.61,0.72515,0.98868,0.63217,1.08694,0.58304,0.77392,0.61692,0.45556,0.58861,0.78045,0.62874,0.42519,1.01219,1.18766,1.02445,1.44869,0.0059905,0.0059905,0.0059905
83,3310.36,0.71709,0.97156,0.6202,1.08138,0.58734,0.7717,0.60828,0.45041,0.59199,0.77696,0.61963,0.42166,1,1.17693,1.04258,1.44215,0.005941,0.005941,0.005941
84,3352.18,0.71743,0.97966,0.62745,1.08517,0.58479,0.7796,0.61854,0.45505,0.58904,0.78411,0.62851,0.42508,1.0055,1.18952,1.03212,1.44871,0.0058915,0.0058915,0.0058915
85,3392.72,0.71604,0.98203,0.62153,1.07652,0.59078,0.77844,0.62972,0.46248,0.59856,0.77986,0.6416,0.43281,0.99919,1.19396,1.03151,1.44496,0.005842,0.005842,0.005842
86,3433.47,0.70964,0.97519,0.61563,1.07449,0.57529,0.77682,0.61811,0.45763,0.58165,0.78447,0.62938,0.42844,0.99776,1.19365,1.04717,1.44909,0.0057925,0.0057925,0.0057925
87,3475.06,0.7085,0.96817,0.61396,1.07709,0.5825,0.77465,0.61946,0.45934,0.5882,0.78118,0.62954,0.42893,0.99763,1.18921,1.03899,1.44541,0.005743,0.005743,0.005743
88,3516.05,0.70904,0.97461,0.61053,1.0739,0.58191,0.75108,0.60782,0.45182,0.58764,0.76182,0.6201,0.42217,0.9946,1.18653,1.04112,1.4433,0.0056935,0.0056935,0.0056935
89,3556.18,0.70832,0.96037,0.61234,1.07346,0.58024,0.7668,0.61809,0.45766,0.60239,0.74653,0.62929,0.42808,0.9919,1.17642,1.01545,1.43224,0.005644,0.005644,0.005644
90,3597.5,0.70465,0.96982,0.60955,1.07063,0.58727,0.7637,0.61178,0.45241,0.59429,0.76625,0.62183,0.42343,0.99317,1.17901,1.03045,1.44005,0.0055945,0.0055945,0.0055945
