epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,773.257,0.47931,0.72228,0.38772,1.05732,0.96023,0.93336,0.95419,0.89228,0.96003,0.92846,0.95118,0.85315,0.42082,0.82866,0.3531,1.03969,0.0085645,0.0085645,0.0085645
31,798.535,0.46962,0.71191,0.37696,1.05117,0.97295,0.94192,0.95927,0.89545,0.97166,0.94068,0.95559,0.85939,0.42452,0.80699,0.34181,1.04447,0.008515,0.008515,0.008515
32,823.696,0.46151,0.70216,0.37005,1.04608,0.97663,0.93785,0.96144,0.90305,0.97794,0.93953,0.95601,0.86507,0.39698,0.81743,0.32527,1.02353,0.0084655,0.0084655,0.0084655
33,848.907,0.4602,0.68597,0.36741,1.04088,0.98018,0.9389,0.96155,0.90493,0.97869,0.93766,0.95678,0.86428,0.39806,0.83178,0.3208,1.01742,0.008416,0.008416,0.008416
34,874.337,0.45465,0.69522,0.36779,1.03869,0.98539,0.93766,0.96186,0.90948,0.98327,0.93392,0.95729,0.86598,0.38482,0.80929,0.31322,1.00897,0.0083665,0.0083665,0.0083665
35,899.588,0.45383,0.68397,0.36259,1.03418,0.97797,0.94113,0.96177,0.90847,0.97668,0.93989,0.9606,0.87011,0.3876,0.81414,0.30918,1.01508,0.008317,0.008317,0.008317
36,924.533,0.44277,0.67937,0.3591,1.03024,0.98995,0.9389,0.96372,0.91033,0.98995,0.9389,0.96207,0.87209,0.38854,0.77701,0.29433,1.01887,0.0082675,0.0082675,0.0082675
37,949.536,0.43749,0.67709,0.35209,1.02312,0.9793,0.94374,0.96354,0.91024,0.978,0.94249,0.96223,0.87633,0.39389,0.79903,0.30818,1.02376,0.008218,0.008218,0.008218
38,974.634,0.44164,0.68386,0.35906,1.03086,0.9876,0.93766,0.95879,0.90494,0.98366,0.93392,0.95518,0.86391,0.38224,0.79009,0.30967,1.01481,0.0081685,0.0081685,0.0081685
39,999.949,0.43437,0.66588,0.34743,1.02416,0.97685,0.94716,0.95947,0.90458,0.97428,0.94467,0.95776,0.86621,0.38687,0.7906,0.31847,1.01406,0.008119,0.008119,0.008119
40,1025.34,0.43055,0.67004,0.34317,1.01975,0.9861,0.94015,0.95742,0.90154,0.98479,0.9389,0.95706,0.86367,0.38135,0.79188,0.30159,1.01103,0.0080695,0.0080695,0.0080695
41,1050.79,0.4252,0.654,0.34239,1.01899,0.9869,0.93905,0.95203,0.89652,0.98559,0.93781,0.9506,0.85863,0.37795,0.76912,0.31139,0.99927,0.00802,0.00802,0.00802
42,1075.67,0.4219,0.65851,0.3378,1.01532,0.99186,0.93516,0.96579,0.91566,0.9886,0.93516,0.96224,0.87906,0.38576,0.77234,0.30403,1.01128,0.0079705,0.0079705,0.0079705
43,1100.83,0.42101,0.64536,0.33862,1.01603,0.98025,0.9414,0.96083,0.90943,0.97896,0.94015,0.96064,0.87362,0.377,0.7879,0.30773,1.0082,0.007921,0.007921,0.007921
44,1125.92,0.42075,0.65409,0.33596,1.01208,0.99076,0.936,0.9647,0.91659,0.98944,0.93441,0.96211,0.87645,0.37388,0.80412,0.29508,1.00385,0.0078715,0.0078715,0.0078715
45,1151.15,0.41428,0.64216,0.33444,1.01167,0.97964,0.94514,0.96577,0.92133,0.97835,0.94389,0.9649,0.88099,0.3691,0.80403,0.29599,0.99921,0.007822,0.007822,0.007822
46,1176.32,0.40853,0.64775,0.33192,1.00658,0.9843,0.93766,0.95892,0.91311,0.98168,0.93535,0.95574,0.86984,0.35537,0.76996,0.29876,0.99259,0.0077725,0.0077725,0.0077725
47,1201.7,0.41016,0.65215,0.33413,1.00752,0.97664,0.94264,0.95841,0.90929,0.97535,0.9414,0.95708,0.86583,0.36538,0.78126,0.29979,1.00252,0.007723,0.007723,0.007723
48,1226.76,0.40727,0.6426,0.33033,1.0011,0.97251,0.94638,0.96231,0.91527,0.96991,0.94389,0.95989,0.86998,0.35983,0.78447,0.29301,1.00454,0.0076735,0.0076735,0.0076735
49,1252.1,0.40931,0.64541,0.32874,1.00249,0.98437,0.94245,0.96596,0.92504,0.98562,0.93984,0.96512,0.88402,0.34781,0.77693,0.28572,0.98751,0.007624,0.007624,0.007624
