epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,838.502,0.43598,0.68202,0.35731,1.01098,0.97423,0.94284,0.95834,0.8999,0.97037,0.9391,0.95227,0.85451,0.38464,0.8504,0.30814,0.99722,0.0085645,0.0085645,0.0085645
31,865.814,0.42767,0.67562,0.35254,1.00961,0.98659,0.93392,0.96119,0.91026,0.98073,0.93766,0.96059,0.86841,0.38456,0.79758,0.30151,1.00006,0.008515,0.008515,0.008515
32,893.332,0.42282,0.66254,0.34448,1.00682,0.98376,0.94514,0.96067,0.90492,0.98246,0.94389,0.95855,0.8624,0.3889,0.81016,0.30591,1.01278,0.0084655,0.0084655,0.0084655
33,920.688,0.41985,0.6554,0.34597,1.00512,0.98427,0.93651,0.95913,0.91248,0.98165,0.93401,0.95882,0.87274,0.37334,0.80361,0.31178,0.99462,0.008416,0.008416,0.008416
34,948.292,0.41733,0.6601,0.34189,1.00085,0.96874,0.94514,0.95808,0.90312,0.96747,0.94389,0.95763,0.86476,0.38507,0.7864,0.31336,1.00852,0.0083665,0.0083665,0.0083665
35,975.506,0.41398,0.65452,0.33981,0.9999,0.97821,0.9414,0.96432,0.91408,0.97562,0.9389,0.96092,0.86949,0.37547,0.81953,0.30766,1.00433,0.008317,0.008317,0.008317
36,1002.87,0.40736,0.64637,0.33627,0.99433,0.97212,0.94264,0.95989,0.90873,0.97083,0.9414,0.95779,0.8699,0.36601,0.777,0.28833,0.9933,0.0082675,0.0082675,0.0082675
37,1031.02,0.40453,0.64319,0.3327,0.9903,0.98315,0.9459,0.96,0.90693,0.98315,0.9459,0.95383,0.87272,0.36239,0.78928,0.29169,0.99055,0.008218,0.008218,0.008218
38,1058.59,0.40576,0.65265,0.33678,0.9921,0.98073,0.9389,0.95898,0.91094,0.97858,0.93641,0.95602,0.87165,0.35597,0.76285,0.29338,0.98385,0.0081685,0.0081685,0.0081685
39,1088.55,0.39956,0.63878,0.32706,0.98603,0.98726,0.93766,0.9654,0.91801,0.98726,0.93766,0.96354,0.87984,0.36869,0.79067,0.28834,0.99369,0.008119,0.008119,0.008119
40,1117.11,0.40082,0.64637,0.333,0.98901,0.98032,0.9414,0.96266,0.90915,0.97748,0.9389,0.95798,0.87736,0.37431,0.77141,0.2915,0.99966,0.0080695,0.0080695,0.0080695
41,1144.76,0.38859,0.62474,0.31731,0.97983,0.98564,0.94117,0.96217,0.91323,0.98815,0.93544,0.96155,0.87388,0.35675,0.7673,0.28641,0.98179,0.00802,0.00802,0.00802
42,1172.4,0.38531,0.61871,0.31272,0.97898,0.9838,0.94514,0.96011,0.91424,0.9812,0.94264,0.95663,0.87301,0.35432,0.78073,0.28371,0.97634,0.0079705,0.0079705,0.0079705
43,1199.9,0.3884,0.62617,0.31903,0.98276,0.98006,0.94264,0.96217,0.91529,0.97893,0.94389,0.9618,0.87565,0.35445,0.79306,0.2811,0.9747,0.007921,0.007921,0.007921
44,1227.85,0.38312,0.62677,0.31548,0.97423,0.97763,0.94514,0.96067,0.91174,0.97667,0.94389,0.95788,0.87243,0.35875,0.79349,0.28768,0.98031,0.0078715,0.0078715,0.0078715
45,1255.3,0.38624,0.62123,0.3103,0.97839,0.98913,0.93516,0.96535,0.92335,0.98781,0.93392,0.96274,0.88575,0.34809,0.76028,0.27015,0.9765,0.007822,0.007822,0.007822
46,1282.6,0.38324,0.62606,0.31295,0.97838,0.98771,0.94015,0.96298,0.91949,0.98415,0.93641,0.96184,0.87843,0.34322,0.75549,0.2701,0.96586,0.0077725,0.0077725,0.0077725
47,1310.17,0.3778,0.61693,0.31018,0.97093,0.97838,0.94514,0.96238,0.92327,0.97709,0.94389,0.96259,0.88638,0.34858,0.75912,0.27922,0.97,0.007723,0.007723,0.007723
48,1338.64,0.37536,0.61103,0.30534,0.97128,0.98426,0.94264,0.96031,0.91638,0.98341,0.9414,0.9607,0.87837,0.34771,0.76624,0.28318,0.96651,0.0076735,0.0076735,0.0076735
49,1365.97,0.37296,0.60771,0.30726,0.97011,0.98555,0.93548,0.96321,0.91736,0.98292,0.93299,0.95862,0.8809,0.3493,0.76887,0.27746,0.9667,0.007624,0.007624,0.007624
50,1393.47,0.37055,0.61293,0.30181,0.96274,0.97979,0.94015,0.9622,0.92418,0.97849,0.9389,0.96223,0.88268,0.33969,0.76346,0.27663,0.96095,0.0075745,0.0075745,0.0075745
51,1421.75,0.36886,0.60642,0.3012,0.96589,0.98055,0.9428,0.9613,0.91827,0.97925,0.94156,0.96078,0.88088,0.33719,0.74813,0.27195,0.96433,0.007525,0.007525,0.007525
52,1449.05,0.37113,0.60645,0.30215,0.96584,0.98309,0.94246,0.96492,0.92715,0.98179,0.94121,0.96104,0.88596,0.3345,0.76538,0.27228,0.96208,0.0074755,0.0074755,0.0074755
53,1476.39,0.36248,0.60129,0.29846,0.95962,0.9841,0.9414,0.96026,0.92546,0.98149,0.9389,0.96002,0.88416,0.33768,0.74899,0.27547,0.96661,0.007426,0.007426,0.007426
54,1503.73,0.35907,0.59347,0.29509,0.96257,0.98825,0.94376,0.96543,0.92631,0.98433,0.94002,0.9625,0.89011,0.33028,0.7684,0.26528,0.95758,0.0073765,0.0073765,0.0073765
55,1531.04,0.35639,0.59722,0.29144,0.95803,0.98613,0.93516,0.96558,0.92756,0.9835,0.93267,0.96366,0.88841,0.32694,0.76543,0.261,0.95837,0.007327,0.007327,0.007327
56,1558.79,0.3564,0.58897,0.29026,0.95868,0.98282,0.94389,0.96297,0.92212,0.98264,0.94015,0.96089,0.88409,0.32884,0.74189,0.25954,0.95938,0.0072775,0.0072775,0.0072775
57,1586.27,0.35169,0.5857,0.28401,0.95165,0.98312,0.94384,0.95879,0.92293,0.98052,0.94134,0.95811,0.88437,0.33254,0.75467,0.26445,0.95798,0.007228,0.007228,0.007228
58,1614.22,0.3547,0.59561,0.28795,0.95842,0.9837,0.94264,0.96358,0.92468,0.98109,0.94015,0.96288,0.8849,0.33074,0.74855,0.26267,0.95751,0.0071785,0.0071785,0.0071785
