epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
53,288.171,1.81305,2.48787,1.25017,1.06821,0.7708,0.63626,0.65105,0.2892,0.74897,0.61824,0.64704,0.223,1.85343,2.56622,1.35621,1.16767,0.0014852,0.0014852,0.0014852
54,293.451,1.78678,2.41514,1.23832,1.06952,0.7838,0.60811,0.68304,0.31277,0.73115,0.58801,0.6437,0.25023,1.81411,2.58271,1.312,1.14495,0.0014753,0.0014753,0.0014753
55,298.684,1.82352,2.43926,1.24404,1.07733,0.72655,0.5991,0.65947,0.30359,0.70871,0.52606,0.60056,0.21757,1.79424,2.55394,1.44508,1.12656,0.0014654,0.0014654,0.0014654
56,303.914,1.81645,2.38829,1.2519,1.08081,0.81226,0.68919,0.70599,0.34191,0.77887,0.65052,0.69322,0.2659,1.7805,2.56389,1.25354,1.12813,0.0014555,0.0014555,0.0014555
57,309.066,1.81766,2.43701,1.23727,1.06315,0.78579,0.68919,0.71824,0.33206,0.76903,0.67568,0.69887,0.28069,1.81392,2.52637,1.22054,1.12001,0.0014456,0.0014456,0.0014456
58,314.272,1.81158,2.42977,1.23613,1.0735,0.79984,0.66667,0.72843,0.33154,0.75447,0.61261,0.65196,0.2455,1.78688,2.49424,1.29076,1.11558,0.0014357,0.0014357,0.0014357
59,319.547,1.82499,2.47668,1.26368,1.0712,0.74715,0.61229,0.64751,0.27845,0.72365,0.5991,0.64615,0.22867,1.95186,2.62379,1.33149,1.19927,0.0014258,0.0014258,0.0014258
60,324.826,1.78078,2.39741,1.24356,1.07003,0.72006,0.6036,0.65516,0.29574,0.68272,0.56306,0.57892,0.22771,1.8183,2.48536,1.39354,1.13923,0.0014159,0.0014159,0.0014159
61,330.085,1.81964,2.44944,1.27421,1.07607,0.7811,0.6108,0.67649,0.32465,0.70675,0.55366,0.58794,0.23428,1.73729,2.60351,1.33112,1.1011,0.001406,0.001406,0.001406
62,335.268,1.78138,2.46146,1.25821,1.06881,0.73547,0.61366,0.68044,0.32308,0.65383,0.61257,0.6066,0.23167,1.71479,2.51214,1.27943,1.10103,0.0013961,0.0013961,0.0013961
63,340.543,1.78403,2.43003,1.21361,1.05358,0.82201,0.64491,0.68407,0.33032,0.80194,0.62162,0.69473,0.2753,1.75698,2.47531,1.25971,1.11633,0.0013862,0.0013862,0.0013862
64,345.775,1.7419,2.38031,1.20813,1.05682,0.79836,0.61712,0.66104,0.30336,0.79929,0.61712,0.66429,0.27526,1.84547,2.51454,1.27501,1.14028,0.0013763,0.0013763,0.0013763
65,351.044,1.7837,2.46838,1.20939,1.05962,0.78925,0.63514,0.67802,0.31738,0.7538,0.59459,0.66939,0.27372,1.79605,2.50062,1.24119,1.10545,0.0013664,0.0013664,0.0013664
66,356.289,1.74443,2.38178,1.18611,1.03943,0.80459,0.68018,0.7269,0.33328,0.75493,0.63964,0.69811,0.28227,1.77876,2.45201,1.18692,1.10601,0.0013565,0.0013565,0.0013565
67,361.518,1.7699,2.42424,1.19989,1.05532,0.78189,0.70721,0.73209,0.34049,0.73737,0.68919,0.70289,0.28022,1.79495,2.51824,1.1914,1.11663,0.0013466,0.0013466,0.0013466
68,366.748,1.77386,2.42289,1.19252,1.06464,0.7615,0.63964,0.68652,0.31316,0.74502,0.62613,0.69134,0.29264,1.82864,2.51507,1.24208,1.11791,0.0013367,0.0013367,0.0013367
69,371.95,1.75185,2.40888,1.20711,1.05763,0.80151,0.63514,0.70825,0.34257,0.7757,0.60811,0.68041,0.27582,1.70863,2.50203,1.2523,1.10134,0.0013268,0.0013268,0.0013268
70,377.115,1.75355,2.35936,1.18395,1.04455,0.78997,0.70721,0.73484,0.33747,0.70039,0.65766,0.68223,0.27114,1.79109,2.46922,1.2063,1.10729,0.0013169,0.0013169,0.0013169
71,382.185,1.73357,2.38095,1.17156,1.04216,0.78171,0.67117,0.73279,0.35931,0.72694,0.64757,0.69191,0.28387,1.72001,2.4261,1.19284,1.08344,0.001307,0.001307,0.001307
72,387.363,1.76161,2.36731,1.16294,1.04146,0.84278,0.66216,0.73949,0.35733,0.81985,0.64414,0.72238,0.28793,1.72338,2.43973,1.1851,1.08084,0.0012971,0.0012971,0.0012971
73,392.562,1.74426,2.33791,1.15086,1.05341,0.80321,0.65315,0.71256,0.33298,0.76448,0.62873,0.69008,0.27567,1.83095,2.51022,1.28206,1.12213,0.0012872,0.0012872,0.0012872
74,397.839,1.72022,2.3307,1.15105,1.04491,0.78101,0.70721,0.7374,0.34132,0.76354,0.68365,0.70649,0.29379,1.74039,2.46532,1.17889,1.08252,0.0012773,0.0012773,0.0012773
75,403.053,1.7272,2.33154,1.18698,1.04572,0.79953,0.66667,0.73673,0.32632,0.76641,0.63514,0.70077,0.29506,1.8147,2.50863,1.20866,1.11711,0.0012674,0.0012674,0.0012674
76,408.292,1.7131,2.36358,1.18125,1.03494,0.7894,0.63964,0.70747,0.34189,0.79534,0.63514,0.70826,0.28278,1.74059,2.45451,1.22863,1.09869,0.0012575,0.0012575,0.0012575
77,413.499,1.71646,2.34521,1.14981,1.03469,0.79348,0.67498,0.72666,0.35628,0.75091,0.63823,0.68601,0.29796,1.70259,2.43958,1.19696,1.0779,0.0012476,0.0012476,0.0012476
