epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,1260.08,0.32942,0.57254,0.26809,0.90578,0.98793,0.94264,0.95686,0.92007,0.98532,0.94015,0.95412,0.87298,0.33055,0.76455,0.28702,0.91178,0.0085645,0.0085645,0.0085645
31,1301.53,0.32317,0.56637,0.26575,0.90334,0.97808,0.946,0.95722,0.91256,0.97551,0.9435,0.95445,0.85677,0.32977,0.82446,0.28945,0.91258,0.008515,0.008515,0.008515
32,1343.4,0.32343,0.56011,0.26323,0.90628,0.98699,0.94606,0.96151,0.92413,0.98439,0.94356,0.95751,0.87629,0.31572,0.7618,0.28198,0.89955,0.0084655,0.0084655,0.0084655
33,1384.74,0.31852,0.55858,0.26154,0.90046,0.99323,0.94514,0.96557,0.92662,0.99061,0.94264,0.96206,0.88131,0.32619,0.78409,0.26986,0.90738,0.008416,0.008416,0.008416
34,1426.08,0.31608,0.55282,0.25794,0.90067,0.99215,0.9458,0.96192,0.9235,0.98954,0.9433,0.95948,0.87271,0.31248,0.76433,0.26815,0.90479,0.0083665,0.0083665,0.0083665
35,1468.2,0.31661,0.56191,0.25784,0.90175,0.98823,0.93766,0.95915,0.92465,0.98688,0.9378,0.95606,0.87326,0.30038,0.72902,0.2607,0.89126,0.008317,0.008317,0.008317
36,1510.38,0.31054,0.54913,0.25395,0.89952,0.99579,0.9414,0.96626,0.93582,0.99447,0.94015,0.96411,0.89062,0.2984,0.72657,0.2721,0.88749,0.0082675,0.0082675,0.0082675
37,1551.73,0.31085,0.54763,0.25585,0.8988,0.99239,0.94264,0.96516,0.93289,0.99108,0.9414,0.96444,0.88611,0.29585,0.74599,0.26295,0.89296,0.008218,0.008218,0.008218
38,1593.63,0.31028,0.54987,0.26108,0.90111,0.9839,0.94638,0.96011,0.92511,0.98261,0.94514,0.95888,0.87544,0.29679,0.73668,0.25972,0.89768,0.0081685,0.0081685,0.0081685
39,1634.78,0.30552,0.5487,0.25032,0.89769,0.98312,0.94428,0.95822,0.9224,0.98187,0.94538,0.95756,0.87496,0.31383,0.74454,0.27455,0.90739,0.008119,0.008119,0.008119
40,1676.47,0.30345,0.54651,0.24972,0.89624,0.98311,0.94763,0.96601,0.93227,0.98182,0.94638,0.96522,0.88738,0.29231,0.75205,0.2535,0.89192,0.0080695,0.0080695,0.0080695
41,1718.3,0.30056,0.53606,0.24335,0.89567,0.9895,0.94389,0.96274,0.92953,0.98693,0.94389,0.95869,0.88249,0.29265,0.72606,0.25422,0.88867,0.00802,0.00802,0.00802
42,1760.5,0.29965,0.53066,0.24248,0.8939,0.98952,0.94165,0.95975,0.92883,0.98544,0.94638,0.95719,0.88787,0.29444,0.72229,0.25755,0.88718,0.0079705,0.0079705,0.0079705
43,1802.22,0.3037,0.5378,0.24662,0.89573,0.99473,0.94226,0.96444,0.93243,0.99342,0.94101,0.96318,0.89012,0.29922,0.74198,0.26279,0.89494,0.007921,0.007921,0.007921
44,1843.93,0.29879,0.53194,0.24397,0.8962,0.98958,0.94728,0.96277,0.93009,0.98958,0.94728,0.96165,0.88596,0.28437,0.73003,0.23698,0.88534,0.0078715,0.0078715,0.0078715
