epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,1444.41,0.42345,0.6763,0.35356,0.96571,0.97236,0.93392,0.94918,0.88292,0.97236,0.93392,0.94846,0.83991,0.44972,0.82954,0.37703,1.00785,0.0070795,0.0070795,0.0070795
61,1468.5,0.42814,0.67902,0.35277,0.96799,0.96905,0.93766,0.95536,0.89507,0.97088,0.93392,0.95396,0.85198,0.43447,0.83836,0.3703,0.99261,0.00703,0.00703,0.00703
62,1492.08,0.42476,0.6823,0.35504,0.96885,0.98593,0.93516,0.95939,0.89251,0.98461,0.93392,0.95684,0.85092,0.43578,0.82982,0.36359,0.98955,0.0069805,0.0069805,0.0069805
63,1516.6,0.42125,0.67804,0.34925,0.96465,0.97288,0.9389,0.95074,0.88489,0.97288,0.9389,0.94339,0.83346,0.42424,0.81892,0.36581,0.97748,0.006931,0.006931,0.006931
64,1539.78,0.41745,0.67116,0.34129,0.96442,0.97833,0.9414,0.95694,0.89615,0.9749,0.9389,0.95123,0.8475,0.4165,0.80649,0.34469,0.97883,0.0068815,0.0068815,0.0068815
65,1563.44,0.41508,0.66515,0.34694,0.96252,0.97524,0.93298,0.95273,0.88429,0.97654,0.93423,0.94964,0.84258,0.42414,0.83018,0.35795,0.97783,0.006832,0.006832,0.006832
66,1587.34,0.41483,0.66691,0.33994,0.96136,0.98162,0.93218,0.95666,0.89575,0.98162,0.93218,0.9562,0.85466,0.41219,0.8191,0.33736,0.96848,0.0067825,0.0067825,0.0067825
67,1611,0.40976,0.66328,0.33863,0.95614,0.98031,0.93106,0.96029,0.90092,0.98669,0.92427,0.95518,0.85429,0.41869,0.81233,0.35,0.97973,0.006733,0.006733,0.006733
68,1634.92,0.41322,0.67114,0.34014,0.96236,0.97867,0.93641,0.95721,0.89816,0.97291,0.9414,0.95557,0.85143,0.41293,0.81075,0.34572,0.97612,0.0066835,0.0066835,0.0066835
69,1658.54,0.40962,0.65703,0.33605,0.95945,0.9778,0.9336,0.96109,0.90853,0.97649,0.93235,0.95818,0.86624,0.41473,0.7962,0.35754,0.97694,0.006634,0.006634,0.006634
70,1682.49,0.40988,0.66104,0.34005,0.95912,0.97412,0.9386,0.95998,0.89937,0.97412,0.9386,0.95533,0.85916,0.42039,0.8077,0.35047,0.98113,0.0065845,0.0065845,0.0065845
71,1706.47,0.4079,0.65899,0.33594,0.95864,0.969,0.9389,0.95819,0.89852,0.96872,0.9389,0.95592,0.85026,0.41203,0.81725,0.35126,0.97572,0.006535,0.006535,0.006535
72,1730.66,0.40739,0.65493,0.33423,0.95695,0.98426,0.93574,0.95882,0.89796,0.98811,0.93286,0.95405,0.84995,0.41872,0.84096,0.34337,0.98084,0.0064855,0.0064855,0.0064855
